Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,season,is_playoff,Tm,Unnamed: 19,Unnamed: 24,Cluster,Cluster_Nome,PCA_X,PCA_Y,Nome_Cluster
37.0,Jeff Teague,24.0,ATL,PG,80.0,78.0,2628.0,16.8,0.543,0.255,0.232,1.1,6.7,3.9,36.1,2.3,0.8,17.6,23.0,3.5,2.6,6.1,0.111,0.9,-0.6,0.3,1.5,,2013,False,ATL,,,1,Playmakers/Estrelas,-2.1792977493917163,1.9049001324963077,Playmakers/Estrelas
38.0,George Hill,26.0,IND,PG,76.0,76.0,2620.0,16.6,0.558,0.405,0.245,2.0,9.9,6.0,23.4,1.6,0.7,10.7,18.8,5.9,3.8,9.7,0.177,2.2,1.1,3.3,3.5,,2013,False,IND,,,2,Armadores e Alas Secundários,-1.3747131358993196,0.16308312776127157,Armadores e Alas Secundários
39.0,Zach Randolph,31.0,MEM,PF,76.0,75.0,2607.0,17.9,0.506,0.022,0.293,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,3.2,4.7,7.9,0.145,1.0,-0.7,0.2,1.5,AS,2013,False,MEM,,,3,Alas-Pivôs Versáteis,1.5629322924444922,0.43871196818051933,Alas-Pivôs Versáteis
40.0,Blake Griffin,23.0,LAC,PF,80.0,80.0,2598.0,22.4,0.572,0.026,0.397,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,6.8,3.9,10.6,0.196,3.2,0.8,4.1,4.0,"AS,NBA2",2013,False,LAC,,,1,Playmakers/Estrelas,1.0206958365808627,2.0761624554307834,Playmakers/Estrelas
41.0,Goran DragiÄ,26.0,PHO,PG,77.0,77.0,2581.0,17.5,0.54,0.305,0.36,2.6,8.0,5.2,35.7,2.5,0.8,16.8,21.7,4.1,1.6,5.7,0.106,1.7,-0.3,1.4,2.2,,2013,False,PHO,,,1,Playmakers/Estrelas,-1.8102735548560984,2.1634915945363593,Playmakers/Estrelas
42.0,Al Jefferson,28.0,UTA,C,78.0,78.0,2578.0,20.9,0.522,0.014,0.176,7.0,25.9,16.3,12.0,1.6,2.7,7.3,25.3,4.3,3.3,7.7,0.143,2.2,0.1,2.4,2.8,,2013,False,UTA,,,3,Alas-Pivôs Versáteis,1.1661188736799522,0.7076245060465982,Alas-Pivôs Versáteis
43.0,Paul Pierce,35.0,BOS,SF,77.0,77.0,2575.0,19.1,0.559,0.35,0.387,2.1,19.7,11.2,25.1,1.7,0.9,14.3,27.4,3.5,3.7,7.2,0.135,3.0,0.7,3.6,3.6,,2013,False,BOS,,,1,Playmakers/Estrelas,-0.4719387768389778,1.8536268235330895,Playmakers/Estrelas
44.0,Tristan Thompson,21.0,CLE,PF,82.0,82.0,2564.0,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2.0,5.2,0.098,-0.2,-1.6,-1.8,0.1,,2013,False,CLE,,,3,Alas-Pivôs Versáteis,2.13499209613054,0.01708233661096142,Alas-Pivôs Versáteis
45.0,Nikola VuÄeviÄ,22.0,ORL,C,77.0,77.0,2559.0,17.8,0.534,0.003,0.142,12.0,28.4,20.2,9.3,1.2,2.4,13.0,19.3,2.8,2.9,5.7,0.106,0.0,-0.5,-0.5,0.9,,2013,False,ORL,,,3,Alas-Pivôs Versáteis,1.853524966375152,-0.3560026933015828,Alas-Pivôs Versáteis
46.0,Carlos Boozer,31.0,CHI,PF,79.0,79.0,2546.0,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-0.3,0.2,-0.1,1.2,,2013,False,CHI,,,3,Alas-Pivôs Versáteis,0.852848308077646,0.9789412169114974,Alas-Pivôs Versáteis
47.0,Alonzo Gee,25.0,CLE,SF,82.0,82.0,2541.0,10.5,0.505,0.294,0.276,3.3,11.7,7.3,8.2,2.2,0.9,13.7,16.9,0.5,1.5,1.9,0.036,-2.2,-0.3,-2.6,-0.4,,2013,False,CLE,,,2,Armadores e Alas Secundários,-0.66869705333287,-0.3524406977080451,Armadores e Alas Secundários
48.0,Metta World Peace,33.0,LAL,SF,75.0,66.0,2530.0,12.5,0.517,0.5,0.205,4.5,11.5,8.1,6.9,2.5,1.2,9.8,17.5,1.9,2.6,4.6,0.086,-0.5,0.9,0.4,1.5,,2013,False,LAL,,,2,Armadores e Alas Secundários,-1.1037124654960642,-0.7278705812683891,Armadores e Alas Secundários
49.0,Ty Lawson,25.0,DEN,PG,73.0,71.0,2513.0,17.9,0.549,0.239,0.32,1.6,7.1,4.4,30.2,2.1,0.2,14.1,22.3,5.6,1.8,7.4,0.141,2.5,-0.5,2.0,2.5,MVP-12,2013,False,DEN,,,1,Playmakers/Estrelas,-1.7156837159722964,1.6922742688593306,Playmakers/Estrelas
50.0,Ryan Anderson,24.0,NOH,PF,81.0,22.0,2503.0,18.1,0.548,0.5,0.161,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,5.7,0.8,6.5,0.125,4.1,-2.1,2.0,2.5,6MOY-5,2013,False,NOH,,,4,Esp. de Perímetro (3&D),-0.23950750051495753,-0.9174700306753724,Esp. de Perímetro (3&D)
51.0,Serge Ibaka,23.0,OKC,PF,80.0,80.0,2486.0,19.4,0.612,0.073,0.246,11.1,17.0,14.2,2.8,0.6,7.4,12.7,18.1,5.3,4.1,9.4,0.181,0.9,0.7,1.5,2.2,"DPOY-3,DEF1",2013,False,OKC,,,0,Pivôs Tradicionais,3.5937377785418265,-1.149031724556545,Pivôs Tradicionais
52.0,Carmelo Anthony,28.0,NYK,PF,67.0,67.0,2482.0,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2.0,9.5,0.184,6.0,-1.7,4.3,3.9,"MVP-3,AS,NBA2",2013,False,NYK,,,1,Playmakers/Estrelas,0.014043693313500354,1.789186670466576,Playmakers/Estrelas
53.0,Luke Ridnour,31.0,MIN,SG,82.0,82.0,2474.0,13.0,0.532,0.261,0.202,1.8,7.9,4.8,21.0,1.7,0.5,12.8,18.3,2.6,1.8,4.3,0.084,-1.0,0.2,-0.8,0.8,,2013,False,MIN,,,2,Armadores e Alas Secundários,-1.44697710036208,0.09679266433329929,Armadores e Alas Secundários
54.0,Ãmer AÅÄ±k,26.0,HOU,C,82.0,82.0,2464.0,14.9,0.558,0.002,0.487,12.8,31.0,22.0,4.6,0.9,2.7,18.8,16.3,2.0,3.5,5.5,0.108,-1.3,-0.3,-1.6,0.3,,2013,False,HOU,,,0,Pivôs Tradicionais,3.5286414086791846,-0.06077956904856551,Pivôs Tradicionais
55.0,Chris Bosh,28.0,MIA,C,74.0,74.0,2454.0,20.0,0.592,0.082,0.333,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,5.6,3.4,9.0,0.175,1.5,-0.2,1.3,2.1,AS,2013,False,MIA,,,0,Pivôs Tradicionais,1.741879749312372,0.4377598987979265,Pivôs Tradicionais
56.0,David West,32.0,IND,PF,73.0,73.0,2435.0,20.1,0.545,0.019,0.312,6.8,18.8,12.9,16.8,1.6,2.1,12.0,24.4,4.4,4.7,9.1,0.179,2.4,1.5,4.0,3.7,,2013,False,IND,,,3,Alas-Pivôs Versáteis,0.8708245585685567,1.2678916207093216,Alas-Pivôs Versáteis
57.0,Joakim Noah,27.0,CHI,C,66.0,64.0,2426.0,18.1,0.534,0.008,0.376,12.2,22.6,17.3,17.6,1.7,4.4,19.3,17.2,2.7,4.7,7.3,0.145,0.6,2.7,3.4,3.3,"MVP-12,DPOY-4,AS,DEF1",2013,False,CHI,,,0,Pivôs Tradicionais,2.3383719192492114,0.7623982804878331,Pivôs Tradicionais
58.0,Wesley Matthews,26.0,POR,SG,69.0,69.0,2403.0,14.1,0.574,0.526,0.231,1.7,7.6,4.6,11.8,2.0,0.6,10.9,19.1,3.6,1.0,4.7,0.093,0.7,-0.2,0.5,1.5,,2013,False,POR,,,4,Esp. de Perímetro (3&D),-1.5163220165345637,-0.49651840194584745,Esp. de Perímetro (3&D)
59.0,Dwyane Wade,31.0,MIA,SG,69.0,69.0,2391.0,24.0,0.571,0.06,0.389,4.7,12.6,8.9,26.6,2.8,1.9,13.2,29.5,6.1,3.5,9.6,0.192,3.7,0.7,4.4,3.8,"MVP-10,DPOY-16,AS,NBA3",2013,False,MIA,,,1,Playmakers/Estrelas,-0.3197635358663831,3.186822688831856,Playmakers/Estrelas
60.0,JJ Redick,28.0,ORL,SG,50.0,11.0,1575.0,16.1,0.592,0.515,0.222,0.6,7.9,4.3,22.7,1.0,0.2,14.1,21.5,3.0,0.2,3.2,0.097,2.2,-1.8,0.4,0.9,,2013,False,ORL,,,4,Esp. de Perímetro (3&D),-1.7025664380445371,-0.13184221581859104,Esp. de Perímetro (3&D)
60.0,JJ Redick,28.0,MIL,SG,28.0,2.0,804.0,11.9,0.529,0.507,0.205,1.0,6.1,3.5,14.8,0.6,0.4,9.2,19.4,1.0,0.3,1.3,0.078,-0.5,-1.5,-2.0,0.0,,2013,False,MIL,,,4,Esp. de Perímetro (3&D),-1.5055851679541796,-1.1285349562611466,Esp. de Perímetro (3&D)
61.0,Paul Millsap,27.0,UTA,PF,78.0,78.0,2375.0,19.8,0.55,0.045,0.407,8.6,18.8,13.7,14.5,2.3,2.7,11.8,22.4,4.8,2.9,7.6,0.154,1.7,1.0,2.7,2.8,,2013,False,UTA,,,3,Alas-Pivôs Versáteis,1.2526805739032787,1.5304973513912123,Alas-Pivôs Versáteis
62.0,Darren Collison,25.0,DAL,PG,81.0,47.0,2372.0,16.3,0.575,0.188,0.38,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,4.0,1.7,5.6,0.114,0.4,-0.3,0.1,1.3,,2013,False,DAL,,,1,Playmakers/Estrelas,-1.1131846892406914,1.5295846735487004,Playmakers/Estrelas
63.0,Brandon Knight,21.0,DET,PG,75.0,75.0,2365.0,12.0,0.511,0.372,0.256,2.6,9.6,6.0,21.3,1.3,0.3,17.3,22.8,0.3,0.8,1.1,0.022,-0.9,-1.9,-2.8,-0.5,,2013,False,DET,,,1,Playmakers/Estrelas,-1.4580057639781756,0.3966026088716541,Playmakers/Estrelas
64.0,Jarrett Jack,29.0,GSW,SG,79.0,4.0,2349.0,15.9,0.542,0.237,0.231,1.0,10.1,5.7,29.9,1.3,0.4,14.3,21.0,3.9,1.8,5.6,0.115,1.1,-0.6,0.5,1.4,6MOY-3,2013,False,GSW,,,1,Playmakers/Estrelas,-1.444982904367747,0.8414367707477538,Playmakers/Estrelas
65.0,Chris Paul,27.0,LAC,PG,70.0,70.0,2335.0,26.4,0.594,0.271,0.377,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,0.287,6.4,2.4,8.8,6.4,"MVP-4,DPOY-11,AS,NBA1,DEF1",2013,False,LAC,,,1,Playmakers/Estrelas,-2.340091488562614,3.754668360478175,Playmakers/Estrelas
66.0,Amir Johnson,25.0,TOR,PF,81.0,38.0,2325.0,17.3,0.591,0.021,0.309,11.4,20.0,15.6,8.7,1.8,3.8,14.5,16.1,4.4,2.9,7.3,0.151,0.0,1.0,1.0,1.8,,2013,False,TOR,,,0,Pivôs Tradicionais,2.2394964031903037,-0.015616334626460534,Pivôs Tradicionais
67.0,J.J. Hickson,24.0,POR,C,80.0,80.0,2323.0,19.7,0.591,0.003,0.36,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,4.6,2.3,6.9,0.142,1.3,-1.1,0.2,1.3,,2013,False,POR,,,0,Pivôs Tradicionais,2.6077974668516055,0.2114371041057945,Pivôs Tradicionais
68.0,Raymond Felton,28.0,NYK,PG,68.0,68.0,2313.0,15.2,0.505,0.293,0.145,2.5,7.5,4.9,27.0,2.2,0.5,14.2,22.1,2.5,1.7,4.2,0.087,0.9,-0.8,0.1,1.2,,2013,False,NYK,,,2,Armadores e Alas Secundários,-2.2137800789325355,0.9030365784289992,Armadores e Alas Secundários
69.0,Danilo Gallinari,24.0,DEN,SF,71.0,71.0,2309.0,16.7,0.561,0.416,0.4,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,5.2,2.0,7.2,0.151,2.9,-0.1,2.8,2.8,,2013,False,DEN,,,4,Esp. de Perímetro (3&D),-0.0014971449492739068,0.10458663685480894,Esp. de Perímetro (3&D)
70.0,Arron Afflalo,27.0,ORL,SF,64.0,64.0,2307.0,13.0,0.527,0.265,0.246,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2.0,0.042,-1.1,-1.8,-2.9,-0.5,,2013,False,ORL,,,4,Esp. de Perímetro (3&D),-0.8303455093442307,-0.09592708754211338,Esp. de Perímetro (3&D)
71.0,Kyle Singler,24.0,DET,SF,82.0,74.0,2293.0,10.0,0.517,0.312,0.193,5.4,11.3,8.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,0.048,-2.2,-0.8,-3.0,-0.6,,2013,False,DET,,,4,Esp. de Perímetro (3&D),-0.2037480690614601,-1.3967012062984963,Esp. de Perímetro (3&D)
72.0,DeMarcus Cousins,22.0,SAC,C,75.0,74.0,2289.0,20.2,0.524,0.021,0.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,2.0,2.3,4.4,0.092,0.7,-0.5,0.2,1.2,,2013,False,SAC,,,3,Alas-Pivôs Versáteis,1.3721723306627758,2.380177449578045,Alas-Pivôs Versáteis
73.0,Jason Thompson,26.0,SAC,PF,82.0,81.0,2285.0,14.6,0.533,0.004,0.277,8.4,19.5,13.8,6.0,1.1,2.1,10.8,18.2,2.7,0.9,3.6,0.075,-1.0,-1.6,-2.6,-0.3,,2013,False,SAC,,,3,Alas-Pivôs Versáteis,1.5582474916009983,-0.39609982983681746,Alas-Pivôs Versáteis
74.0,Lance Stephenson,22.0,IND,SG,78.0,72.0,2278.0,11.8,0.53,0.314,0.192,2.3,12.3,7.4,16.2,1.9,0.5,14.4,15.2,1.8,3.6,5.5,0.115,-1.7,1.7,0.0,1.2,,2013,False,IND,,,2,Armadores e Alas Secundários,-1.116267606337595,-0.5009796624346186,Armadores e Alas Secundários
75.0,John Salmons,33.0,SAC,SF,76.0,72.0,2278.0,10.2,0.509,0.436,0.18,1.6,9.0,5.2,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,0.034,-1.1,-1.5,-2.5,-0.3,,2013,False,SAC,,,4,Esp. de Perímetro (3&D),-1.2338993284316904,-1.372069929072323,Esp. de Perímetro (3&D)
76.0,Roy Hibbert,26.0,IND,C,79.0,79.0,2269.0,17.3,0.489,0.005,0.261,14.8,17.4,16.1,8.9,0.9,6.7,14.5,22.5,1.3,4.9,6.1,0.129,-1.7,1.4,-0.3,0.9,DPOY-10,2013,False,IND,,,0,Pivôs Tradicionais,2.946258312828795,-0.017451071895997487,Pivôs Tradicionais
77.0,Kyle Korver,31.0,ATL,SF,74.0,60.0,2259.0,13.9,0.637,0.689,0.13,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,4.0,2.5,6.4,0.137,1.1,0.7,1.8,2.2,,2013,False,ATL,,,4,Esp. de Perímetro (3&D),-1.0505682858888417,-1.8441747973405793,Esp. de Perímetro (3&D)
78.0,Brook Lopez,24.0,BRK,C,74.0,74.0,2253.0,24.7,0.567,0.001,0.358,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,6.4,2.6,9.0,0.191,3.4,-0.2,3.2,3.0,AS,2013,False,BRK,,,0,Pivôs Tradicionais,2.705276223939921,0.8126607199283146,Pivôs Tradicionais
79.0,Jeff Green,26.0,BOS,PF,81.0,17.0,2252.0,15.0,0.561,0.226,0.329,3.0,13.4,8.3,9.6,1.3,2.4,12.5,22.2,1.9,2.8,4.7,0.099,-0.2,-0.1,-0.3,1.0,,2013,False,BOS,,,3,Alas-Pivôs Versáteis,0.543101133970406,0.10916387855952416,Alas-Pivôs Versáteis
80.0,Randy Foye,29.0,UTA,SG,82.0,72.0,2249.0,11.7,0.55,0.588,0.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,2.8,0.9,3.7,0.08,0.1,-0.7,-0.6,0.8,,2013,False,UTA,,,4,Esp. de Perímetro (3&D),-1.6701460110604311,-1.1285806238154772,Esp. de Perímetro (3&D)
81.0,Kenneth Faried,23.0,DEN,PF,80.0,80.0,2248.0,18.5,0.573,0.0,0.386,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,4.5,3.4,7.8,0.167,0.9,0.2,1.1,1.7,DPOY-17,2013,False,DEN,,,0,Pivôs Tradicionais,2.5660247828800764,0.2673589829738719,Pivôs Tradicionais
82.0,Brandon Bass,27.0,BOS,PF,81.0,69.0,2239.0,12.3,0.535,0.003,0.255,7.0,15.2,11.2,6.0,1.0,2.3,10.9,15.5,2.0,2.7,4.7,0.101,-1.9,0.0,-1.9,0.1,,2013,False,BOS,,,3,Alas-Pivôs Versáteis,1.353928149203841,-0.8543508863863402,Alas-Pivôs Versáteis
83.0,Spencer Hawes,24.0,PHI,C,82.0,40.0,2233.0,16.0,0.514,0.107,0.194,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,1.7,2.8,4.5,0.096,-1.1,0.6,-0.5,0.9,,2013,False,PHI,,,3,Alas-Pivôs Versáteis,1.6121222509952378,-0.38549951425312734,Alas-Pivôs Versáteis
84.0,Jamal Crawford,32.0,LAC,SG,76.0,0.0,2230.0,16.8,0.558,0.39,0.244,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,0.116,2.3,-1.3,1.0,1.7,6MOY-2,2013,False,LAC,,,1,Playmakers/Estrelas,-1.639608771331619,0.604863115514105,Playmakers/Estrelas
85.0,Thabo Sefolosha,28.0,OKC,SG,81.0,81.0,2229.0,12.8,0.617,0.554,0.148,3.2,12.4,8.2,8.2,2.4,1.5,11.4,11.4,3.6,3.1,6.8,0.146,0.6,1.8,2.4,2.5,,2013,False,OKC,,,4,Esp. de Perímetro (3&D),-0.8177184429717805,-1.5957993112296918,Esp. de Perímetro (3&D)
86.0,Danny Green,25.0,SAS,SG,80.0,80.0,2201.0,14.1,0.6,0.623,0.119,2.0,10.3,6.4,9.5,2.1,1.8,11.9,16.6,2.6,3.2,5.9,0.128,1.4,1.4,2.8,2.7,,2013,False,SAS,,,4,Esp. de Perímetro (3&D),-1.2451153451593173,-1.3370908575140985,Esp. de Perímetro (3&D)
87.0,Martell Webster,26.0,WAS,SF,76.0,62.0,2200.0,13.9,0.601,0.517,0.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,3.9,2.4,6.3,0.138,0.5,0.3,0.8,1.6,,2013,False,WAS,,,4,Esp. de Perímetro (3&D),-0.4924140342488898,-0.9330569723939248,Esp. de Perímetro (3&D)
88.0,Bismack Biyombo,20.0,CHA,C,80.0,65.0,2186.0,10.1,0.472,0.0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,0.031,-3.6,-0.8,-4.4,-1.3,,2013,False,CHA,,,0,Pivôs Tradicionais,3.316524065926366,-1.4038567653588019,Pivôs Tradicionais
89.0,Luis Scola,32.0,PHO,PF,82.0,67.0,2184.0,16.7,0.516,0.017,0.251,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,2.4,1.9,4.4,0.096,-0.3,-0.2,-0.5,0.8,,2013,False,PHO,,,3,Alas-Pivôs Versáteis,0.5743938147524905,0.8542277416321379,Alas-Pivôs Versáteis
90.0,Tony Parker,30.0,SAS,PG,66.0,66.0,2174.0,23.0,0.588,0.068,0.332,1.0,9.1,5.3,40.4,1.3,0.2,13.0,27.7,7.1,2.3,9.3,0.206,4.1,-0.5,3.6,3.1,"MVP-6,AS,NBA2",2013,False,SAS,,,1,Playmakers/Estrelas,-1.3101982781976,2.794401885651918,Playmakers/Estrelas
91.0,Rodney Stuckey,26.0,DET,SG,76.0,24.0,2171.0,13.0,0.505,0.243,0.364,2.2,9.1,5.6,20.3,1.2,0.6,13.4,21.0,1.7,0.8,2.5,0.055,-0.6,-1.3,-1.8,0.1,,2013,False,DET,,,1,Playmakers/Estrelas,-0.7792395637718593,0.5950390842298598,Playmakers/Estrelas
92.0,Jared Dudley,27.0,PHO,SF,79.0,50.0,2170.0,14.9,0.582,0.405,0.242,4.1,8.9,6.4,14.9,1.8,0.3,12.0,17.2,3.9,0.9,4.8,0.106,1.0,-0.4,0.6,1.5,,2013,False,PHO,,,4,Esp. de Perímetro (3&D),-1.114516834251831,-0.37841841648033936,Esp. de Perímetro (3&D)
93.0,Tyson Chandler,30.0,NYK,C,66.0,66.0,2164.0,18.9,0.671,0.0,0.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,6.7,2.6,9.3,0.207,1.5,-0.3,1.3,1.8,"DPOY-13,AS,DEF1",2013,False,NYK,,,0,Pivôs Tradicionais,4.121280931700642,0.11260000742697526,Pivôs Tradicionais
94.0,JosÃ© CalderÃ³n,31.0,TOR,PG,45.0,30.0,1273.0,19.2,0.594,0.462,0.131,1.3,8.7,5.0,43.7,1.2,0.4,15.1,18.1,4.0,0.5,4.4,0.167,5.0,-1.4,3.6,1.8,,2013,False,TOR,,,1,Playmakers/Estrelas,-2.463794842805841,0.6231870485163918,Playmakers/Estrelas
94.0,JosÃ© CalderÃ³n,31.0,DET,PG,28.0,28.0,887.0,18.2,0.654,0.414,0.118,0.8,8.5,4.5,34.1,1.8,0.2,17.0,15.4,2.6,0.4,3.0,0.163,3.3,-0.8,2.5,1.0,,2013,False,DET,,,1,Playmakers/Estrelas,-2.144550624092109,0.1610247717890365,Playmakers/Estrelas
95.0,Andre Miller,36.0,DEN,PG,82.0,11.0,2151.0,15.7,0.548,0.101,0.307,3.2,9.1,6.2,32.2,1.7,0.4,19.3,17.9,3.9,1.5,5.4,0.12,1.1,-0.2,0.9,1.6,6MOY-6,2013,False,DEN,,,1,Playmakers/Estrelas,-1.061748885917953,1.2959821853771263,Playmakers/Estrelas
96.0,Robin Lopez,24.0,NOH,C,82.0,82.0,2136.0,18.9,0.573,0.0,0.288,12.4,13.4,12.9,5.3,0.8,5.0,12.0,20.0,4.4,1.2,5.6,0.126,1.3,-0.7,0.6,1.4,,2013,False,NOH,,,0,Pivôs Tradicionais,2.622634413177276,-0.42025447089587326,Pivôs Tradicionais
97.0,Kevin Martin,29.0,OKC,SG,77.0,0.0,2136.0,16.0,0.608,0.477,0.316,1.8,7.4,4.8,7.9,1.7,0.3,10.2,21.0,5.0,2.0,7.0,0.157,1.7,-0.7,1.0,1.6,6MOY-4,2013,False,OKC,,,4,Esp. de Perímetro (3&D),-0.9345160234510397,-0.308714222588357,Esp. de Perímetro (3&D)
98.0,Jimmy Butler,23.0,CHI,SF,82.0,20.0,2134.0,15.2,0.574,0.205,0.455,7.2,10.4,8.8,8.6,2.0,1.1,9.2,14.6,4.4,2.6,7.0,0.158,1.0,1.0,2.0,2.1,DPOY-17,2013,False,CHI,,,3,Alas-Pivôs Versáteis,0.5650932309732658,0.03594949300968097,Alas-Pivôs Versáteis
99.0,Gerald Henderson,25.0,CHA,SG,68.0,58.0,2133.0,16.4,0.531,0.117,0.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,2.9,0.3,3.3,0.073,0.3,-1.4,-1.1,0.5,,2013,False,CHA,,,1,Playmakers/Estrelas,-0.1599012274500039,1.0908583397018639,Playmakers/Estrelas
100.0,Jason Terry,35.0,BOS,SG,79.0,24.0,2124.0,12.8,0.566,0.511,0.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,0.091,0.0,-0.2,-0.2,1.0,,2013,False,BOS,,,4,Esp. de Perímetro (3&D),-1.6270000806149139,-0.7221030450500426,Esp. de Perímetro (3&D)
101.0,Isaiah Thomas,23.0,SAC,PG,79.0,62.0,2122.0,17.5,0.574,0.386,0.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23.0,5.2,-0.1,5.0,0.114,2.5,-2.0,0.5,1.3,,2013,False,SAC,,,1,Playmakers/Estrelas,-1.508174303323613,1.0363577313898253,Playmakers/Estrelas
102.0,Tony Allen,31.0,MEM,SG,79.0,79.0,2109.0,13.2,0.489,0.038,0.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,1.0,4.1,5.1,0.115,-2.0,2.4,0.4,1.2,"DPOY-5,DEF1",2013,False,MEM,,,2,Armadores e Alas Secundários,0.08246373509988698,0.6643016066088971,Armadores e Alas Secundários
103.0,Gordon Hayward,22.0,UTA,SF,72.0,27.0,2104.0,16.8,0.564,0.318,0.38,2.8,9.8,6.3,16.7,1.5,1.4,11.7,22.1,4.2,1.2,5.4,0.123,2.5,-0.5,2.0,2.1,6MOY-14,2013,False,UTA,,,1,Playmakers/Estrelas,-0.3508806733461121,0.6240190501876502,Playmakers/Estrelas
104.0,Vince Carter,36.0,DAL,SF,81.0,3.0,2093.0,17.8,0.571,0.467,0.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,3.9,2.0,6.0,0.137,2.7,0.3,3.1,2.6,6MOY-14,2013,False,DAL,,,4,Esp. de Perímetro (3&D),-0.6411780675726585,0.23972802131212784,Esp. de Perímetro (3&D)
105.0,Nate Robinson,28.0,CHI,PG,82.0,23.0,2086.0,17.4,0.54,0.378,0.183,1.6,8.6,5.1,31.4,2.2,0.4,12.6,25.1,3.5,2.4,5.9,0.136,2.5,0.3,2.8,2.5,6MOY-8,2013,False,CHI,,,1,Playmakers/Estrelas,-2.3801061816816325,1.4972100453606398,Playmakers/Estrelas
106.0,Tim Duncan,36.0,SAS,C,69.0,69.0,2078.0,24.4,0.554,0.007,0.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,0.191,2.4,2.9,5.3,3.8,"MVP-7,DPOY-6,AS,NBA1,DEF2",2013,False,SAS,,,0,Pivôs Tradicionais,3.092479463261845,1.3371402352134847,Pivôs Tradicionais
107.0,Gerald Wallace,30.0,BRK,SF,69.0,68.0,2076.0,11.6,0.49,0.356,0.415,3.9,14.3,9.1,13.3,2.5,1.7,16.9,14.5,0.6,2.5,3.1,0.072,-1.2,1.8,0.7,1.3,,2013,False,BRK,,,2,Armadores e Alas Secundários,-0.23716715724067813,0.1473461647072115,Armadores e Alas Secundários
108.0,Mario Chalmers,26.0,MIA,PG,77.0,77.0,2068.0,13.3,0.576,0.569,0.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,2.6,2.5,5.2,0.12,-0.5,0.9,0.4,1.3,,2013,False,MIA,,,2,Armadores e Alas Secundários,-2.189041490011066,0.030997646967314798,Armadores e Alas Secundários
109.0,Al-Farouq Aminu,22.0,NOH,SF,76.0,71.0,2066.0,13.7,0.519,0.04,0.289,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,0.7,2.4,3.1,0.073,-1.3,1.2,-0.1,1.0,,2013,False,NOH,,,3,Alas-Pivôs Versáteis,1.3795083423434722,0.01739836308595124,Alas-Pivôs Versáteis
110.0,Harrison Barnes,20.0,GSW,SF,81.0,81.0,2058.0,11.0,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,0.065,-1.6,-0.1,-1.7,0.1,ROY-6,2013,False,GSW,,,3,Alas-Pivôs Versáteis,-0.003461105887922179,-0.5772733291421059,Alas-Pivôs Versáteis
